44.3783 42.1617 40.0173 37.9452 35.9453 34.0178 32.1625 30.3796 28.669 27.0307 25.4649 23.9715 22.5505 21.2021 19.9262 18.7229 17.5923 16.5345 15.5495 14.6375 13.7986 13.0331 12.3412 11.7231 11.1793 10.7103 10.3169 9.99994 9.76095 9.60202 9.52638 9.5356 9.61734 9.77146 9.99801 10.2969 10.6679 11.1113 11.6269 12.2147 
42.1762 40.0011 37.8982 35.8676 33.9093 32.0233 30.2096 28.4682 26.7991 25.2024 23.6781 22.2262 20.8468 19.5399 18.3056 17.1438 16.0548 15.0385 14.0951 13.2248 12.4276 11.7038 11.0537 10.4776 9.97594 9.54942 9.19888 8.92559 8.73144 8.61939 8.59302 8.64473 8.76867 8.96479 9.23316 9.57379 9.98669 10.4718 11.0293 11.6589 
40.0462 37.9127 35.8514 33.8623 31.9456 30.1011 28.3289 26.629 25.0015 23.4464 21.9636 20.5533 19.2154 17.95 16.7572 15.637 14.5895 13.6148 12.7131 11.8843 11.1288 10.4468 9.83849 9.30438 8.84499 8.46108 8.15372 7.92457 7.77628 7.713 7.73391 7.82721 7.99265 8.23048 8.54063 8.92308 9.37779 9.90477 10.504 11.1755 
37.9885 35.8965 33.8768 31.9293 30.0541 28.2511 26.5205 24.8622 23.2762 21.7626 20.3214 18.9526 17.6562 16.4324 15.2811 14.2025 13.1966 12.2634 11.4032 10.6161 9.90227 9.26198 8.69559 8.20356 7.78653 7.44541 7.1816 6.99734 6.8965 6.8834 6.94621 7.08129 7.28873 7.56847 7.92048 8.34476 8.8413 9.41012 10.0512 10.7645 
36.003 33.9526 31.9745 30.0685 28.2349 26.4735 24.7844 23.1676 21.6232 20.1511 18.7515 17.4242 16.1694 14.9871 13.8773 12.8402 11.8758 10.9842 10.1656 9.42008 8.74793 8.14942 7.62495 7.17508 6.80057 6.50257 6.28285 6.14465 6.0938 6.12659 6.23131 6.40818 6.65738 6.97891 7.37274 7.83885 8.37724 8.98789 9.67081 10.426 
34.0899 32.0811 30.1444 28.2801 26.488 24.7682 23.1206 21.5454 20.0425 18.612 17.2538 15.9681 14.7548 13.614 12.5458 11.5502 10.6273 9.77721 9.00014 8.29624 7.66576 7.10905 6.62655 6.21894 5.88716 5.63269 5.45804 5.36785 5.36818 5.44215 5.58844 5.80719 6.09831 6.46173 6.89743 7.4054 7.98564 8.63814 9.36291 10.1599 
32.2491 30.2818 28.3868 26.564 24.8134 23.1352 21.5292 19.9955 18.5342 17.1452 15.8285 14.5843 13.4125 12.3132 11.2864 10.3323 9.45092 8.64239 7.90687 7.24457 6.65578 6.14088 5.70042 5.3352 5.04641 4.83607 4.70795 4.6691 4.71367 4.82986 5.01816 5.27882 5.61179 6.01705 6.49461 7.04443 7.66652 8.36088 9.12751 9.9664 
30.4806 28.5549 26.7014 24.9202 23.2112 21.5745 20.0101 18.5179 17.0981 15.7506 14.4754 13.2727 12.1424 11.0846 10.0993 9.18667 8.34678 7.57975 6.88578 6.26508 5.71797 5.24492 4.84658 4.52392 4.27854 4.11337 4.03438 4.04728 4.13257 4.29015 4.52029 4.82282 5.19769 5.64485 6.16428 6.75597 7.41993 8.15616 8.96466 9.84543 
28.7844 26.9003 25.0884 23.3487 21.6813 20.0861 18.5632 17.1126 15.7343 14.4283 13.1946 12.0334 10.9446 9.92821 8.98441 8.11325 7.31483 6.5893 5.93685 5.35774 4.85234 4.42117 4.06503 3.7852 3.58388 3.46559 3.43974 3.49531 3.62296 3.82279 4.09494 4.43941 4.85618 5.34521 5.90651 6.54007 7.24589 8.02399 8.87439 9.79708 
27.1607 25.3181 23.5478 21.8496 20.2238 18.6701 17.1887 15.7796 14.4428 13.1783 11.9861 10.8663 9.81897 8.8441 7.94176 7.11207 6.35512 5.67107 5.06014 4.52261 4.05891 3.66967 3.35588 3.1192 2.9631 2.89538 2.92028 3.01747 3.18659 3.42818 3.74221 4.12857 4.58722 5.11814 5.7213 6.39673 7.14443 7.96443 8.85675 9.82139 
