31.173 29.7219 28.3224 26.9743 25.6778 24.4328 23.2394 22.0975 21.0071 19.9683 18.981 18.0452 17.161 16.3284 15.5473 14.8179 14.1402 13.5143 12.9402 12.4182 11.9483 11.5306 11.1654 10.8527 10.5927 10.3857 10.232 10.1322 10.0867 10.0957 10.1563 10.2685 10.4322 10.6475 10.9143 11.2326 11.6024 12.0238 12.4967 13.0211 
29.4952 28.0679 26.6921 25.3678 24.0951 22.8738 21.7042 20.586 19.5194 18.5043 17.5408 16.6288 15.7683 14.9594 14.2021 13.4964 12.8425 12.2402 11.6899 11.1916 10.7454 10.3516 10.0102 9.72142 9.48548 9.30269 9.17346 9.09838 9.07823 9.11112 9.19554 9.33149 9.51897 9.75798 10.0485 10.3906 10.7842 11.2293 11.726 12.2742 
27.8812 26.4776 25.1256 23.8251 22.5761 21.3786 20.2327 19.1383 18.0955 17.1042 16.1644 15.2761 14.4394 13.6543 12.9207 12.2388 11.6085 11.03 10.5034 10.0288 9.60641 9.23637 8.91884 8.65401 8.44216 8.28365 8.17902 8.12897 8.13373 8.19039 8.29856 8.45827 8.66951 8.93229 9.24659 9.61243 10.0298 10.4987 11.0191 11.5911 
26.331 24.9512 23.6229 22.3462 21.121 19.9473 18.8251 17.7545 16.7354 15.7678 14.8518 13.9873 13.1744 12.413 11.7032 11.045 10.4384 9.88362 9.3807 8.92984 8.53119 8.18495 7.8913 7.65046 7.46276 7.32866 7.2488 7.22415 7.25305 7.33346 7.46539 7.64886 7.88387 8.1704 8.50847 8.89806 9.33919 9.83185 10.376 10.9717 
24.8446 23.4886 22.1841 20.9311 19.7296 18.5797 17.4813 16.4344 15.4391 14.4953 13.603 12.7623 11.9731 11.2355 10.5494 9.91493 9.33211 8.80103 8.32183 7.89468 7.51978 7.19735 6.92759 6.71079 6.54732 6.43777 6.383 6.38353 6.43617 6.54033 6.69603 6.90327 7.16203 7.47232 7.83415 8.24751 8.71239 9.22881 9.79676 10.4162 
23.4221 22.0898 20.809 19.5798 18.4021 17.2759 16.2013 15.1782 14.2066 13.2866 12.4181 11.6011 10.8357 10.1218 9.45944 8.84871 8.28962 7.78227 7.32677 6.92333 6.57218 6.27356 6.02773 5.83501 5.69588 5.61111 5.5818 5.6067 5.6831 5.81102 5.99049 6.22148 6.504 6.83806 7.22364 7.66076 8.14941 8.68959 9.2813 9.92452 
22.0633 20.7548 19.4978 18.2923 17.1384 16.036 14.9851 13.9857 13.0379 12.1416 11.2969 10.5037 9.76201 9.07188 8.4333 7.84632 7.31096 6.82731 6.39553 6.0158 5.68839 5.41359 5.19171 5.02315 4.90853 4.84884 4.84505 4.89368 4.99384 5.14552 5.34875 5.6035 5.90978 6.2676 6.67694 7.13782 7.65023 8.21417 8.82964 9.49663 
20.7683 19.4836 18.2503 17.0686 15.9385 14.8598 13.8327 12.8571 11.9331 11.0605 10.2395 9.47009 8.75217 8.0858 7.47098 6.90773 6.39611 5.93618 5.5281 5.17207 4.86841 4.61745 4.41956 4.27525 4.18535 4.15121 4.17208 4.24447 4.36838 4.54383 4.77082 5.04933 5.37937 5.76095 6.19405 6.67869 7.21486 7.80256 8.44179 9.13254 
19.5372 18.2762 17.0667 15.9088 14.8024 13.7475 12.7441 11.7923 10.892 10.0432 9.24601 8.50031 7.80615 7.16353 6.57246 6.03296 5.54507 5.10886 4.72448 4.39216 4.11224 3.88513 3.71129 3.59138 3.52654 3.5183 3.56292 3.65906 3.80674 4.00595 4.25669 4.55897 4.91277 5.31811 5.77497 6.28337 6.8433 7.45476 8.11775 8.83226 
18.3699 17.1326 15.9469 14.8127 13.7301 12.6989 11.7193 10.7913 9.91475 9.08975 8.31628 7.59434 6.92394 6.30508 5.73776 5.22201 4.75785 4.34536 3.98468 3.67606 3.41987 3.21663 3.06692 2.97164 2.93241 2.94918 3.01757 3.13747 3.30891 3.53188 3.80638 4.13242 4.50998 4.93908 5.4197 5.95186 6.53555 7.17077 7.85752 8.59579 
17.2663 16.0529 14.8909 13.7805 12.7216 11.7142 10.7584 9.85408 9.00131 8.20007 7.45036 6.75218 6.10554 5.51043 4.96687 4.47486 4.03445 3.64568 3.3087 3.02377 2.79132 2.61198 2.48652 2.41619 2.40328 2.44389 2.53602 2.67968 2.87488 3.12162 3.41988 3.76967 4.171 4.62386 5.12824 5.68416 6.29161 6.95059 7.6611 8.42313 
16.2266 15.0369 13.8987 12.812 11.7769 10.7933 9.86123 8.98069 8.15167 7.37419 6.64825 5.97383 5.35094 4.7796 4.25979 3.79154 3.37486 3.00982 2.69654 2.43529 2.22658 2.07117 1.97015 1.92544 1.93801 2.0024 2.11828 2.28571 2.50467 2.77516 3.09719 3.47074 3.89583 4.37244 4.90059 5.48027 6.11148 6.79422 7.52849 8.31428 
