44.3349 42.1184 39.974 37.9019 35.902 33.9745 32.1192 30.3363 28.6257 26.9874 25.4216 23.9281 22.5072 21.1587 19.8827 18.6794 17.5487 16.4908 15.5057 14.5936 13.7547 12.9891 12.297 11.6788 11.1349 10.6658 10.2722 9.95512 9.71598 9.55689 9.48108 9.49018 9.5718 9.72582 9.95228 10.251 10.6221 11.0654 11.581 12.1689 
42.1328 39.9578 37.855 35.8244 33.8661 31.9801 30.1663 28.4249 26.7558 25.1591 23.6348 22.1829 20.8034 19.4965 18.2621 17.1003 16.0111 14.9948 14.0513 13.1809 12.3836 11.6597 11.0094 10.4332 9.93142 9.50476 9.15408 8.88064 8.68634 8.57412 8.54758 8.59917 8.723 8.91903 9.18732 9.52789 9.94075 10.4259 10.9833 11.613 
40.0029 37.8694 35.8081 33.8191 31.9023 30.0579 28.2857 26.5858 24.9582 23.4031 21.9203 20.5099 19.172 17.9065 16.7137 15.5934 14.5459 13.5711 12.6692 11.8403 11.0847 10.4026 9.79415 9.25991 8.80037 8.4163 8.10879 7.87948 7.73103 7.66758 7.68835 7.78153 7.94686 8.1846 8.49469 8.87709 9.33179 9.85878 10.4581 11.1296 
37.9452 35.8533 33.8336 31.8861 30.0109 28.2079 26.4773 24.8189 23.2329 21.7193 20.278 18.9092 17.6128 16.3889 15.2376 14.1589 13.1528 12.2196 11.3593 10.5721 9.8581 9.21769 8.65116 8.15898 7.74179 7.40052 7.13653 6.95211 6.85111 6.83783 6.90051 7.03548 7.24282 7.52249 7.87445 8.2987 8.79525 9.36409 10.0052 10.7187 
35.9598 33.9094 31.9313 30.0253 28.1917 26.4303 24.7412 23.1244 21.5799 20.1078 18.7081 17.3808 16.1259 14.9436 13.8337 12.7965 11.832 10.9403 10.1216 9.37596 8.70368 8.10503 7.58042 7.13039 6.75571 6.45754 6.23765 6.09926 6.04825 6.08089 6.18549 6.36224 6.61136 6.93283 7.32662 7.79273 8.33115 8.94187 9.62489 10.3802 
34.0467 32.0379 30.1013 28.2369 26.4448 24.725 23.0774 21.5022 19.9993 18.5687 17.2105 15.9247 14.7113 13.5704 12.5021 11.5064 10.5834 9.73326 8.95607 8.25204 7.62143 7.06456 6.58191 6.17413 5.84218 5.58752 5.41268 5.3223 5.32247 5.3963 5.54247 5.76113 6.05217 6.41555 6.85124 7.35924 7.93954 8.59215 9.31706 10.1142 
32.2059 30.2387 28.3436 26.5208 24.7703 23.092 21.486 19.9523 18.4909 17.1018 15.7851 14.5408 13.3689 12.2696 11.2427 10.2885 9.40702 8.59837 7.86273 7.20029 6.61135 6.0963 5.65567 5.29027 5.0013 4.79076 4.66243 4.62338 4.66781 4.78387 4.97206 5.23263 5.56555 5.9708 6.44838 6.99827 7.62046 8.31496 9.08176 9.92085 
30.4375 28.5118 26.6583 24.8771 23.1681 21.5313 19.9669 18.4747 17.0548 15.7072 14.432 13.2292 12.0988 11.0409 10.0556 9.14283 8.30282 7.53567 6.84156 6.22071 5.67346 5.20024 4.80171 4.47887 4.23328 4.0679 3.98868 4.00141 4.08656 4.24401 4.47405 4.77652 5.15137 5.59854 6.11803 6.70983 7.37394 8.11034 8.91905 9.80006 
28.7413 26.8572 25.0453 23.3056 21.6382 20.043 18.52 17.0694 15.691 14.3849 13.1512 11.9899 10.901 9.88452 8.94063 8.06935 7.27081 6.54515 5.89256 5.31329 4.80773 4.37638 4.02005 3.74002 3.53847 3.41994 3.39385 3.44927 3.57678 3.7765 4.04858 4.39302 4.80979 5.29889 5.86029 6.494 7.20001 7.97833 8.82896 9.75191 
27.1176 25.275 23.5047 21.8065 20.1806 18.6269 17.1455 15.7363 14.3995 13.1349 11.9427 10.8228 9.77535 8.80037 7.89792 7.06811 6.31103 5.62684 5.01575 4.47806 4.01419 3.62476 3.31076 3.07386 2.91752 2.84952 2.87423 2.97127 3.14025 3.38176 3.69573 4.0821 4.54081 5.07184 5.67516 6.35078 7.09871 7.91896 8.81155 9.77646 
25.5661 23.7651 22.0363 20.3797 18.7953 17.2832 15.8433 14.4756 13.1802 11.9572 10.8064 9.72805 8.72206 7.78853 6.92753 6.13914 5.42349 4.78076 4.21116 3.71503 3.29286 2.94541 2.67397 2.48089 2.37158 2.35933 2.42583 2.5646 2.77581 3.05947 3.4155 3.84385 4.34451 4.91745 5.56269 6.28023 7.07009 7.9323 8.86687 9.87378 
24.087 22.3276 20.6403 19.0253 17.4825 16.0118 14.6134 13.2873 12.0334 10.8518 9.74252 8.70557 7.74101 6.8489 6.02933 5.28238 4.60819 4.00693 3.47884 3.0243 2.64385 2.33842 2.10965 1.96159 1.90476 1.94187 2.05066 2.23133 2.48449 2.81009 3.20806 3.67833 4.22089 4.83574 5.5229 6.28238 7.11422 8.01842 8.995 10.0439 
22.6803 20.9624 19.3167 17.7432 16.2418 14.8127 13.4558 12.1712 10.9588 9.81864 8.75085 7.75542 6.83239 5.98182 5.20377 4.49831 3.86559 3.30578 2.81917 2.40617 2.06746 1.80424 1.61878 1.51719 1.51987 1.5976 1.74764 1.97041 2.26571 2.63337 3.07331 3.58551 4.16999 4.82676 5.55586 6.35733 7.23117 8.1774 9.19603 10.287 
21.3459 19.6695 18.0654 16.5334 15.0736 13.6861 12.3707 11.1276 9.95682 8.85828 7.83202 6.87808 5.99648 5.18727 4.45055 3.78643 3.19506 2.67665 2.23151 1.86008 1.56314 1.34211 1.20132 1.15431 1.20433 1.32517 1.51772 1.78271 2.12002 2.52959 3.0114 3.56547 4.19184 4.89056 5.66165 6.50514 7.42103 8.40933 9.47003 10.6031 
20.0838 18.4491 16.8865 15.3961 13.9778 12.6318 11.358 10.1564 9.02704 7.9699 6.98504 6.07251 5.23239 4.46475 3.76969 3.1473 2.5977 2.12102 1.71755 1.38779 1.13268 0.953988 0.857879 0.875208 0.96479 1.12646 1.36094 1.6679 2.04711 2.49853 3.02219 3.61817 4.28651 5.02724 5.84039 6.72595 7.68392 8.7143 9.81707 10.9922 
18.8942 17.301 15.78 14.3311 12.9545 11.65 10.4177 9.25772 8.16997 7.15455 6.21149 5.34083 4.54259 3.81674 3.16327 2.58222 2.07368 1.63794 1.27544 0.986885 0.773511 0.639367 0.599442 0.661822 0.795454 1.00032 1.27717 1.62606 2.04706 2.54028 3.10583 3.74378 4.45415 5.23696 6.09219 7.01984 8.0199 9.09235 10.2372 11.4544 
