43.5977 41.4617 39.3948 37.3968 35.4679 33.608 31.8171 30.0953 28.4425 26.8588 25.3441 23.8986 22.5221 21.2148 19.9766 18.8076 17.7079 16.6774 15.7162 14.8244 14.0021 13.2493 12.5663 11.9532 11.4102 10.9377 10.5362 10.2061 9.94856 9.76498 9.65792 9.62972 9.67578 9.7907 9.97449 10.2272 10.5489 10.9396 11.3992 11.9277 
41.365 39.2702 37.2444 35.2877 33.3999 31.5812 29.8315 28.1508 26.5392 24.9967 23.5232 22.1188 20.7835 19.5173 18.3203 17.1925 16.1339 15.1446 14.2246 13.374 12.593 11.8815 11.2398 10.6681 10.1666 9.73582 9.37621 9.08859 8.8741 8.73477 8.67454 8.69249 8.77948 8.93541 9.16038 9.45435 9.81727 10.2492 10.75 11.3198 
39.207 37.1534 35.1688 33.2532 31.4067 29.6291 27.9206 26.2811 24.7107 23.2093 21.777 20.4137 19.1196 17.8946 16.7388 15.6521 14.6347 13.6866 12.8078 11.9984 11.2585 10.5883 9.98797 9.45767 8.99778 8.60876 8.29131 8.04647 7.87586 7.78215 7.76965 7.82902 7.95736 8.15468 8.42095 8.75617 9.16034 9.63346 10.1755 10.7866 
37.1238 35.1114 33.168 31.2936 29.4882 27.7518 26.0845 24.4861 22.9569 21.4967 20.1055 18.7834 17.5305 16.3466 15.232 14.1865 13.2102 12.3032 11.4656 10.6974 9.99881 9.36989 8.81086 8.32202 7.90375 7.55663 7.28152 7.07985 6.95409 6.9082 6.94017 7.0408 7.21029 7.44879 7.75627 8.13271 8.57811 9.09247 9.67578 10.328 
35.1153 33.1441 31.2419 29.4087 27.6445 25.9493 24.3231 22.7659 21.2778 19.8588 18.5088 17.2279 16.0161 14.8734 13.7999 12.7955 11.8604 10.9946 10.1982 9.4712 8.8138 8.22615 7.70849 7.26115 6.88459 6.57955 6.34716 6.1894 6.10984 6.11256 6.1852 6.32693 6.53773 6.81751 7.16625 7.58394 8.07058 8.62618 9.25073 9.94422 
33.1816 31.2516 29.3906 27.5985 25.8755 24.2215 22.6365 21.1205 19.6735 18.2957 16.9868 15.7471 14.5764 13.4749 12.4425 11.4793 10.5854 9.76073 9.00545 8.31966 7.70349 7.15713 6.68086 6.27505 5.9403 5.67754 5.48842 5.37603 5.34496 5.39055 5.50484 5.68794 5.93999 6.261 6.65097 7.10989 7.63777 8.2346 8.90039 9.63511 
31.3227 29.4339 27.614 25.8632 24.1813 22.5685 21.0246 19.5498 18.144 16.8073 15.5396 14.341 13.2115 12.1511 11.1599 10.2379 9.38505 8.60155 7.88744 7.24283 6.66789 6.16282 5.72795 5.36375 5.07094 4.85073 4.7056 4.64084 4.65798 4.74423 4.89939 5.12365 5.41692 5.77917 6.21037 6.71053 7.27965 7.91772 8.62474 9.4007 
29.5386 27.691 25.9123 24.2026 22.5619 20.9902 19.4876 18.0539 16.6893 15.3937 14.1672 13.0097 11.9214 10.9021 9.95203 9.07112 8.25945 7.51709 6.84414 6.24071 5.70699 5.24323 4.84982 4.52734 4.27676 4.09982 4.00016 3.98531 4.0441 4.17178 4.36841 4.63401 4.96855 5.37204 5.84448 6.38588 6.99623 7.67554 8.4238 9.241 
27.8293 26.0228 24.2853 22.6168 21.0173 19.4868 18.0253 16.6328 15.3093 14.0549 12.8695 11.7532 10.706 9.72788 8.81891 7.97913 7.20859 6.50736 5.87555 5.3133 4.8208 4.39836 4.04644 3.76581 3.55778 3.42519 3.37446 3.40584 3.50583 3.67458 3.91237 4.21915 4.59491 5.03963 5.5533 6.13594 6.78753 7.50807 8.29757 9.156 
26.1947 24.4294 22.7331 21.1058 19.5475 18.0581 16.6378 15.2865 14.0042 12.7909 11.6466 10.5715 9.56538 8.6284 7.76055 6.96189 6.23247 5.57236 4.98168 4.46059 4.00931 3.6282 3.31784 3.07922 2.91429 2.82765 2.82881 2.90076 3.04172 3.25179 3.53088 3.87893 4.29594 4.7819 5.33682 5.96069 6.65352 7.4153 8.24604 9.14571 
24.635 22.9109 21.2557 19.6696 18.1524 16.7043 15.3251 14.0149 12.7738 11.6017 10.4986 9.46453 8.49957 7.6037 6.77697 6.01941 5.3311 4.7121 4.16254 3.6826 3.27254 2.9328 2.66412 2.46789 2.34736 2.31082 2.35635 2.47011 2.65251 2.90386 3.22418 3.61346 4.0717 4.5989 5.19505 5.86016 6.59422 7.39724 8.26921 9.21012 
