11.111 9.99122 8.9479 7.98108 7.09076 6.27694 5.53963 4.87881 4.2945 3.78669 3.35538 3.00057 2.72226 2.52046 2.39516 2.34636 2.37406 2.47826 2.65896 2.91617 
9.96942 8.895 7.89707 6.97565 6.13073 5.36232 4.6704 4.05499 3.51608 3.05367 2.66776 2.35835 2.12545 1.96904 1.88914 1.88574 1.95884 2.10845 2.33455 2.63716 
8.90671 7.87769 6.92517 6.04915 5.24963 4.52662 3.8801 3.31009 2.81658 2.39957 2.05906 1.79506 1.60755 1.49655 1.46205 1.50405 1.62255 1.81756 2.08906 2.43707 
7.92293 6.93931 6.03219 5.20157 4.44745 3.76984 3.16873 2.64411 2.19601 1.8244 1.52929 1.31069 1.16858 1.10298 1.11388 1.20128 1.36519 1.60559 1.9225 2.31591 
7.01808 6.07985 5.21814 4.43292 3.7242 3.09199 2.53628 2.05707 1.65436 1.32815 1.07844 0.90524 0.808538 0.788338 0.844639 0.977442 1.18675 1.47255 1.83486 2.27367 
6.19214 5.29932 4.48301 3.74319 3.07987 2.49306 1.98275 1.54894 1.19163 0.910826 0.706522 0.578719 0.527418 0.552618 0.654321 0.832525 1.08723 1.41844 1.82615 2.31036 
5.44514 4.59772 3.8268 3.13238 2.51447 1.97306 1.50815 1.11974 0.807832 0.572427 0.413524 0.331122 0.325222 0.395824 0.542927 0.766532 1.06664 1.44325 1.89636 2.42597 
4.77705 3.97503 3.24952 2.6005 2.02799 1.53198 1.11247 0.769463 0.502957 0.312953 0.199451 0.16245 0.201951 0.317953 0.510458 0.779464 1.12497 1.54698 2.04549 2.62051 
4.18789 3.43128 2.75116 2.14755 1.62044 1.16983 0.795718 0.498112 0.277007 0.132404 0.0643021 0.0727023 0.157604 0.319008 0.556913 0.87132 1.26223 1.72964 2.27355 2.89397 
3.67766 2.96644 2.33173 1.77352 1.29181 0.886598 0.55789 0.305685 0.129981 0.0307785 0.00807803 0.0618792 0.192182 0.398987 0.682293 1.0421 1.47841 1.99122 2.58054 3.24635 
3.24635 2.58054 1.99122 1.47841 1.0421 0.682293 0.398987 0.192182 0.0618792 0.00807803 0.0307785 0.129981 0.305685 0.55789 0.886598 1.29181 1.77352 2.33173 2.96644 3.67766 
2.89397 2.27355 1.72964 1.26223 0.87132 0.556913 0.319008 0.157604 0.0727023 0.0643021 0.132404 0.277007 0.498112 0.795718 1.16983 1.62044 2.14755 2.75116 3.43128 4.18789 
2.62051 2.04549 1.54698 1.12497 0.779464 0.510458 0.317953 0.201951 0.16245 0.199451 0.312953 0.502957 0.769463 1.11247 1.53198 2.02799 2.6005 3.24952 3.97503 4.77705 
2.42597 1.89636 1.44325 1.06664 0.766532 0.542927 0.395824 0.325222 0.331122 0.413524 0.572427 0.807832 1.11974 1.50815 1.97306 2.51447 3.13238 3.8268 4.59772 5.44514 
2.31036 1.82615 1.41844 1.08723 0.832525 0.654321 0.552618 0.527418 0.578719 0.706522 0.910826 1.19163 1.54894 1.98275 2.49306 3.07987 3.74319 4.48301 5.29932 6.19214 
2.27367 1.83486 1.47255 1.18675 0.977442 0.844639 0.788338 0.808538 0.90524 1.07844 1.32815 1.65436 2.05707 2.53628 3.09199 3.7242 4.43292 5.21814 6.07985 7.01808 
2.31591 1.9225 1.60559 1.36519 1.20128 1.11388 1.10298 1.16858 1.31069 1.52929 1.8244 2.19601 2.64411 3.16873 3.76984 4.44745 5.20157 6.03219 6.93931 7.92293 
2.43707 2.08906 1.81756 1.62255 1.50405 1.46205 1.49655 1.60755 1.79506 2.05906 2.39957 2.81658 3.31009 3.8801 4.52662 5.24963 6.04915 6.92517 7.87769 8.90671 
2.63716 2.33455 2.10845 1.95884 1.88574 1.88914 1.96904 2.12545 2.35835 2.66776 3.05367 3.51608 4.05499 4.6704 5.36232 6.13073 6.97565 7.89707 8.895 9.96942 
2.91617 2.65896 2.47826 2.37406 2.34636 2.39516 2.52046 2.72226 3.00057 3.35538 3.78669 4.2945 4.87881 5.53963 6.27694 7.09076 7.98108 8.9479 9.99122 11.111 
