11.0046 10.7283 10.4565 10.1891 9.92619 9.66774 9.41375 9.16423 8.91916 8.67856 8.44242 8.21074 7.98352 7.76077 7.54247 7.32864 7.11926 6.91435 6.7139 6.51791 6.32638 6.13932 5.95671 5.77857 5.60488 5.43566 5.2709 5.1106 4.95477 4.80339 4.65648 4.51402 4.37603 4.2425 4.11343 3.98882 3.86868 3.75299 3.64177 3.535 3.4327 3.33486 3.24148 3.15256 3.06811 2.98811 2.91258 2.8415 2.77489 2.71274 2.65505 2.60183 2.55306 2.50876 2.46891 2.43353 2.40261 2.37615 2.35415 2.33662 2.32354 2.31493 2.31077 2.31108 2.31585 2.32508 2.33877 2.35693 2.37954 2.40662 2.43816 2.47415 2.51461 2.55954 2.60892 2.66276 2.72107 2.78383 2.85106 2.92275 
10.7282 10.4544 10.1852 9.92043 9.66011 9.40425 9.15285 8.90592 8.66344 8.42543 8.19188 7.96279 7.73816 7.518 7.30229 7.09105 6.88426 6.68194 6.48408 6.29068 6.10174 5.91727 5.73725 5.5617 5.3906 5.22397 5.0618 4.90409 4.75085 4.60206 4.45774 4.31787 4.18247 4.05153 3.92505 3.80303 3.68547 3.57238 3.46374 3.35957 3.25986 3.16461 3.07382 2.98749 2.90562 2.82822 2.75527 2.68679 2.62277 2.56321 2.50811 2.45747 2.4113 2.36958 2.33233 2.29954 2.27121 2.24734 2.22793 2.21298 2.2025 2.19647 2.19491 2.19781 2.20517 2.21699 2.23327 2.25401 2.27922 2.30888 2.34301 2.3816 2.42465 2.47216 2.52413 2.58057 2.64146 2.70682 2.77664 2.85092 
10.4562 10.1851 9.91841 9.65622 9.39849 9.14523 8.89642 8.65207 8.41219 8.17677 7.94581 7.71931 7.49727 7.27969 7.06658 6.85792 6.65373 6.454 6.25873 6.06792 5.88157 5.69968 5.52226 5.34929 5.18079 5.01675 4.85717 4.70205 4.55139 4.40519 4.26346 4.12619 3.99337 3.86502 3.74113 3.6217 3.50674 3.39623 3.29019 3.1886 3.09148 2.99882 2.91062 2.82688 2.74761 2.67279 2.60244 2.53654 2.47511 2.41814 2.36563 2.31759 2.274 2.23488 2.20021 2.17001 2.14427 2.12299 2.10617 2.09381 2.08592 2.08248 2.08351 2.089 2.09895 2.11336 2.13223 2.15556 2.18336 2.21561 2.25233 2.29351 2.33915 2.38925 2.44381 2.50284 2.56632 2.63427 2.70668 2.78355 
10.1887 9.92015 9.65608 9.39648 9.14134 8.89067 8.64445 8.4027 8.1654 7.93257 7.7042 7.48029 7.26084 7.04585 6.83533 6.62926 6.42766 6.23052 6.03784 5.84962 5.66586 5.48656 5.31173 5.14135 4.97544 4.81399 4.657 4.50447 4.3564 4.21279 4.07365 3.93896 3.80874 3.68298 3.56168 3.44484 3.33247 3.22455 3.1211 3.0221 2.92757 2.8375 2.75189 2.67074 2.59406 2.52183 2.45407 2.39076 2.33192 2.27754 2.22762 2.18216 2.14117 2.10463 2.07256 2.04495 2.0218 2.00311 1.98888 1.97911 1.9738 1.97296 1.97658 1.98465 1.99719 2.0142 2.03566 2.06158 2.09196 2.12681 2.16612 2.20989 2.25812 2.31081 2.36796 2.42957 2.49565 2.56619 2.64118 2.72064 
9.92563 9.65969 9.39822 9.14121 8.88866 8.64057 8.39695 8.15778 7.92308 7.69284 7.46705 7.24573 7.02888 6.81648 6.60854 6.40507 6.20605 6.0115 5.82141 5.63578 5.45461 5.27791 5.10566 4.93788 4.77455 4.61569 4.46129 4.31135 4.16587 4.02486 3.8883 3.75621 3.62858 3.50541 3.3867 3.27245 3.16266 3.05733 2.95647 2.86007 2.76812 2.68064 2.59762 2.51906 2.44497 2.37533 2.31016 2.24945 2.19319 2.1414 2.09407 2.05121 2.0128 1.97886 1.94937 1.92435 1.90379 1.88769 1.87605 1.86887 1.86616 1.8679 1.87411 1.88478 1.89991 1.9195 1.94355 1.97206 2.00504 2.04247 2.08437 2.13073 2.18155 2.23683 2.29657 2.36077 2.42944 2.50257 2.58015 2.6622 
9.66705 9.4037 9.14482 8.8904 8.64044 8.39494 8.15391 7.91733 7.68522 7.45757 7.23437 7.01564 6.80138 6.59157 6.38622 6.18534 5.98891 5.79695 5.60945 5.42641 5.24783 5.07372 4.90406 4.73887 4.57813 4.42186 4.27005 4.1227 3.97981 3.84139 3.70742 3.57792 3.45288 3.33229 3.21617 3.10452 2.99732 2.89458 2.79631 2.70249 2.61314 2.52825 2.44782 2.37185 2.30035 2.2333 2.17072 2.11259 2.05893 2.00973 1.96499 1.92471 1.8889 1.85754 1.83065 1.80822 1.79024 1.77674 1.76769 1.7631 1.76297 1.76731 1.7761 1.78936 1.80708 1.82926 1.8559 1.88701 1.92257 1.9626 2.00708 2.05603 2.10944 2.16731 2.22965 2.29644 2.36769 2.44341 2.52359 2.60823 
9.41293 9.15218 8.89589 8.64406 8.39669 8.15378 7.91533 7.68135 7.45182 7.22676 7.00616 6.79002 6.57834 6.37112 6.16837 5.97007 5.77624 5.58687 5.40196 5.22151 5.04552 4.87399 4.70693 4.54432 4.38618 4.2325 4.08328 3.93852 3.79822 3.66238 3.53101 3.40409 3.28164 3.16365 3.05012 2.94105 2.83644 2.7363 2.64061 2.54939 2.46263 2.38032 2.30248 2.22911 2.16019 2.09573 2.03574 1.98021 1.92913 1.88252 1.84037 1.80269 1.76946 1.74069 1.71639 1.69655 1.68117 1.67025 1.66379 1.66179 1.66425 1.67118 1.68257 1.69841 1.71872 1.74349 1.77273 1.80642 1.84457 1.88719 1.93427 1.9858 2.0418 2.10226 2.16719 2.23657 2.31042 2.38872 2.47149 2.55872 
9.16329 8.90512 8.65142 8.40218 8.1574 7.91708 7.68123 7.44983 7.2229 7.00042 6.78241 6.56886 6.35977 6.15514 5.95498 5.75927 5.56803 5.38125 5.19893 5.02107 4.84767 4.67873 4.51426 4.35424 4.19869 4.0476 3.90096 3.7588 3.62109 3.48784 3.35906 3.23473 3.11487 2.99947 2.88853 2.78205 2.68003 2.58247 2.48938 2.40075 2.31657 2.23686 2.16161 2.09082 2.0245 1.96263 1.90523 1.85228 1.8038 1.75978 1.72022 1.68512 1.65449 1.62831 1.6066 1.58935 1.57655 1.56822 1.56436 1.56495 1.57 1.57952 1.59349 1.61193 1.63483 1.66219 1.69401 1.7303 1.77104 1.81624 1.86591 1.92004 1.97863 2.04168 2.10919 2.18117 2.2576 2.3385 2.42385 2.51367 
8.9181 8.66253 8.41142 8.16477 7.92258 7.68485 7.45158 7.22278 6.99843 6.77855 6.56313 6.35217 6.14567 5.94363 5.74605 5.55294 5.36429 5.18009 5.00036 4.82509 4.65428 4.48794 4.32605 4.16863 4.01566 3.86716 3.72312 3.58354 3.44842 3.31777 3.19157 3.06984 2.95256 2.83975 2.7314 2.62751 2.52808 2.43312 2.34261 2.25657 2.17499 2.09787 2.02521 1.95701 1.89327 1.83399 1.77918 1.72883 1.68293 1.6415 1.60453 1.57203 1.54398 1.52039 1.50127 1.48661 1.47641 1.47067 1.46939 1.47257 1.48021 1.49232 1.50888 1.52991 1.5554 1.58535 1.61976 1.65864 1.70197 1.74977 1.80202 1.85874 1.91992 1.98556 2.05566 2.13023 2.20925 2.29274 2.38068 2.47309 
8.67738 8.4244 8.17588 7.93182 7.69222 7.45708 7.2264 7.00019 6.77843 6.56114 6.34831 6.13994 5.93603 5.73658 5.54159 5.35107 5.16501 4.9834 4.80626 4.63358 4.46536 4.30161 4.14231 3.98748 3.8371 3.69119 3.54974 3.41275 3.28022 3.15215 3.02855 2.9094 2.79472 2.6845 2.57874 2.47744 2.3806 2.28823 2.20031 2.11686 2.03787 1.96333 1.89326 1.82766 1.76651 1.70982 1.6576 1.60983 1.56653 1.52769 1.49331 1.46339 1.43794 1.41694 1.40041 1.38834 1.38072 1.37757 1.37888 1.38466 1.39489 1.40959 1.42874 1.45236 1.48044 1.51298 1.54998 1.59144 1.63737 1.68775 1.7426 1.80191 1.86568 1.93391 2.0066 2.08375 2.16537 2.25144 2.34198 2.43698 
8.44113 8.19074 7.94481 7.70333 7.46632 7.23378 7.00569 6.78206 6.5629 6.3482 6.13795 5.93217 5.73086 5.534 5.3416 5.15367 4.97019 4.79118 4.61663 4.44654 4.28091 4.11974 3.96304 3.81079 3.66301 3.51968 3.38082 3.24642 3.11649 2.99101 2.86999 2.75344 2.64135 2.53371 2.43054 2.33184 2.23759 2.1478 2.06248 1.98161 1.90521 1.83327 1.76579 1.70277 1.64421 1.59012 1.54048 1.49531 1.4546 1.41834 1.38656 1.35923 1.33636 1.31795 1.30401 1.29453 1.28951 1.28895 1.29285 1.30121 1.31403 1.33132 1.35306 1.37927 1.40994 1.44507 1.48466 1.52871 1.57723 1.6302 1.68764 1.74954 1.8159 1.88672 1.962 2.04174 2.12595 2.21461 2.30774 2.40533 
8.20934 7.96154 7.7182 7.47932 7.2449 7.01494 6.78944 6.56841 6.35183 6.13972 5.93207 5.72888 5.53015 5.33588 5.14607 4.96073 4.77984 4.60342 4.43146 4.26396 4.10092 3.94234 3.78823 3.63857 3.49338 3.35264 3.21637 3.08456 2.95722 2.83433 2.7159 2.60194 2.49244 2.38739 2.28681 2.19069 2.09904 2.01184 1.9291 1.85083 1.77702 1.70767 1.64278 1.58235 1.52638 1.47487 1.42783 1.38525 1.34712 1.31346 1.28426 1.25952 1.23925 1.22343 1.21208 1.20518 1.20275 1.20478 1.21127 1.22223 1.23764 1.25751 1.28185 1.31065 1.34391 1.38163 1.42381 1.47045 1.52155 1.57712 1.63715 1.70163 1.77058 1.84399 1.92187 2.0042 2.09099 2.18225 2.27797 2.37814 
7.98202 7.73681 7.49605 7.25976 7.02793 6.80056 6.57766 6.35921 6.14523 5.9357 5.73064 5.53004 5.3339 5.14222 4.95501 4.77225 4.59396 4.42012 4.25075 4.08584 3.92539 3.76941 3.61788 3.47082 3.32821 3.19007 3.05639 2.92717 2.80241 2.68211 2.56628 2.4549 2.34799 2.24554 2.14755 2.05402 1.96495 1.88034 1.8002 1.72451 1.65329 1.58653 1.52423 1.46639 1.41301 1.3641 1.31964 1.27965 1.24412 1.21305 1.18644 1.16429 1.1466 1.13337 1.12461 1.12031 1.12047 1.12509 1.13417 1.14771 1.16571 1.18818 1.2151 1.24649 1.28234 1.32265 1.36742 1.41665 1.47035 1.5285 1.59112 1.6582 1.72973 1.80573 1.8862 1.97112 2.0605 2.15435 2.25266 2.35542 
7.75916 7.51654 7.27838 7.04467 6.81543 6.59066 6.37034 6.15448 5.94309 5.73616 5.53368 5.33567 5.14212 4.95303 4.76841 4.58824 4.41254 4.2413 4.07451 3.91219 3.75433 3.60094 3.452 3.30753 3.16751 3.03196 2.90087 2.77424 2.65207 2.53436 2.42112 2.31233 2.20801 2.10815 2.01275 1.92181 1.83533 1.75331 1.67576 1.60266 1.53403 1.46986 1.41015 1.3549 1.30411 1.25779 1.21592 1.17852 1.14557 1.11709 1.09307 1.07352 1.05842 1.04778 1.04161 1.03989 1.04264 1.04985 1.06152 1.07766 1.09825 1.1233 1.15282 1.1868 1.22523 1.26813 1.3155 1.36732 1.4236 1.48435 1.54955 1.61922 1.69335 1.77194 1.85499 1.94251 2.03448 2.13092 2.23181 2.33717 
7.54077 7.30074 7.06516 6.83405 6.6074 6.38521 6.16749 5.95422 5.74541 5.54107 5.34119 5.14577 4.95481 4.76831 4.58627 4.4087 4.23558 4.06693 3.90274 3.74301 3.58774 3.43693 3.29059 3.1487 3.01128 2.87831 2.74981 2.62577 2.5062 2.39108 2.28042 2.17423 2.07249 1.97522 1.88241 1.79406 1.71017 1.63075 1.55578 1.48528 1.41923 1.35765 1.30053 1.24787 1.19968 1.15594 1.11666 1.08185 1.0515 1.02561 1.00418 0.987208 0.974701 0.966655 0.963071 0.963947 0.969285 0.979085 0.993345 1.01207 1.03525 1.0629 1.095 1.13157 1.1726 1.21809 1.26804 1.32245 1.38132 1.44466 1.51245 1.58471 1.66143 1.74261 1.82825 1.91836 2.01292 2.11195 2.21543 2.32338 
7.32684 7.0894 6.85641 6.62789 6.40383 6.18423 5.9691 5.75842 5.55221 5.35045 5.15316 4.96033 4.77196 4.58805 4.40861 4.23362 4.0631 3.89703 3.73543 3.57829 3.42561 3.27739 3.13364 2.99434 2.85951 2.72913 2.60322 2.48177 2.36478 2.25226 2.14419 2.04059 1.94144 1.84676 1.75654 1.67078 1.58948 1.51265 1.44027 1.37236 1.3089 1.24991 1.19538 1.14531 1.0997 1.05856 1.02187 0.989649 0.961886 0.938585 0.919745 0.905366 0.895449 0.889993 0.888998 0.892465 0.900393 0.912782 0.929633 0.950945 0.976718 1.00695 1.04165 1.08081 1.12442 1.1725 1.22504 1.28205 1.34351 1.40944 1.47982 1.55467 1.63398 1.71775 1.80598 1.89867 1.99583 2.09744 2.20352 2.31406 
7.11738 6.88252 6.65213 6.4262 6.20473 5.98772 5.77517 5.56709 5.36346 5.1643 4.9696 4.77936 4.59358 4.41226 4.2354 4.06301 3.89507 3.7316 3.57259 3.41804 3.26795 3.12232 2.98115 2.84445 2.7122 2.58442 2.4611 2.34224 2.22784 2.1179 2.01243 1.91141 1.81486 1.72277 1.63513 1.55197 1.47326 1.39901 1.32922 1.2639 1.20304 1.14664 1.09469 1.04722 1.0042 0.965641 0.931546 0.901912 0.876739 0.856028 0.839778 0.827989 0.820662 0.817796 0.819391 0.825448 0.835966 0.850945 0.870385 0.894287 0.92265 0.955474 0.99276 1.03451 1.08072 1.13139 1.18652 1.24611 1.31016 1.37868 1.45165 1.52909 1.61099 1.69735 1.78817 1.88345 1.9832 2.0874 2.19607 2.3092 
6.91238 6.68012 6.45231 6.22897 6.01009 5.79567 5.58572 5.38022 5.17918 4.98261 4.7905 4.60285 4.41966 4.24093 4.06666 3.89686 3.73151 3.57063 3.41421 3.26225 3.11475 2.97171 2.83313 2.69902 2.56936 2.44417 2.32344 2.20717 2.09536 1.98801 1.88513 1.7867 1.69274 1.60324 1.51819 1.43761 1.3615 1.28984 1.22264 1.15991 1.10164 1.04782 0.998473 0.953584 0.913156 0.87719 0.845684 0.81864 0.796058 0.777936 0.764276 0.755077 0.75034 0.750064 0.754249 0.762895 0.776003 0.793572 0.815603 0.842094 0.873047 0.908462 0.948337 0.992674 1.04147 1.09473 1.15245 1.21463 1.28128 1.35238 1.42795 1.50798 1.59247 1.68142 1.77483 1.8727 1.97503 2.08183 2.19308 2.3088 
6.71185 6.48217 6.25696 6.03621 5.81992 5.60809 5.40072 5.19782 4.99937 4.80539 4.61586 4.4308 4.2502 4.07407 3.90239 3.73517 3.57242 3.41412 3.26029 3.11092 2.96601 2.82556 2.68958 2.55805 2.43099 2.30839 2.19024 2.07656 1.96734 1.86259 1.76229 1.66646 1.57508 1.48817 1.40572 1.32773 1.2542 1.18513 1.12053 1.06038 1.0047 0.953478 0.906717 0.864418 0.82658 0.793203 0.764288 0.739834 0.719841 0.704309 0.693239 0.68663 0.684483 0.686797 0.693572 0.704808 0.720506 0.740665 0.765285 0.794367 0.82791 0.865914 0.908379 0.955306 1.00669 1.06254 1.12285 1.18763 1.25686 1.33055 1.40871 1.49133 1.57841 1.66995 1.76595 1.86641 1.97133 2.08072 2.19457 2.31287 
6.51578 6.2887 6.06607 5.84791 5.63421 5.42497 5.22019 5.01988 4.82402 4.63263 4.4457 4.26323 4.08522 3.91167 3.74258 3.57795 3.41779 3.26209 3.11084 2.96406 2.82174 2.68388 2.55049 2.42155 2.29708 2.17707 2.06151 1.95042 1.84379 1.74163 1.64392 1.55068 1.46189 1.37757 1.29771 1.22231 1.15137 1.08489 1.02288 0.965322 0.912229 0.863597 0.819426 0.779717 0.744468 0.713682 0.687356 0.665492 0.648089 0.635148 0.626667 0.622649 0.623091 0.627995 0.63736 0.651186 0.669473 0.692222 0.719433 0.751104 0.787237 0.827831 0.872887 0.922403 0.976381 1.03482 1.09772 1.16508 1.23691 1.31319 1.39394 1.47914 1.56881 1.66294 1.76153 1.86459 1.9721 2.08408 2.20051 2.32141 
