10.9012 9.97478 8.7609 7.78536 6.9204 6.14626 5.41628 4.75829 4.18314 3.68522 3.26361 2.9189 2.65103 2.46001 2.34582 2.30848 2.34797 2.46508 2.66224 2.94715 
9.65276 8.88004 7.73079 6.81539 5.99233 5.24464 4.56739 3.95754 3.42571 2.97191 2.59477 2.29442 2.07093 1.92428 1.85447 1.86151 1.94534 2.10603 2.34298 2.6643 
8.96189 7.81659 6.9886 5.97095 5.14016 4.42963 3.79533 3.23225 2.74517 2.33547 2.00269 1.74673 1.56761 1.46533 1.4399 1.49131 1.61963 1.82612 2.10917 2.46494 
7.07757 6.8713 5.94741 5.11695 4.36485 3.69307 3.10151 2.58328 2.14126 1.77581 1.48741 1.27582 1.14107 1.08317 1.10211 1.19792 1.36983 1.62003 1.95043 2.35978 
7.23546 6.66443 5.10272 4.40224 3.67889 3.0356 2.48485 2.01136 1.61393 1.29296 1.0489 0.881687 0.791317 0.777788 0.841085 0.981553 1.19866 1.49119 1.85892 2.31687 
5.8251 4.70437 4.40684 3.69711 3.04855 2.45836 1.94725 1.51656 1.16335 0.886871 0.687179 0.564339 0.518343 0.549195 0.656814 0.841243 1.10352 1.44435 1.86006 2.34132 
4.18096 4.34 3.80146 3.09546 2.47751 1.9459 1.48524 1.09885 0.789671 0.557549 0.402239 0.323773 0.32215 0.39738 0.549506 0.778068 1.08148 1.46694 1.9519 2.53775 
4.07328 4.0077 3.23218 2.60437 2.02084 1.51356 1.09833 0.757444 0.492804 0.305017 0.194081 0.159989 0.202741 0.322292 0.518922 0.793805 1.14926 1.56693 2.06042 2.57967 
4.44468 3.50125 2.75678 2.15045 1.62494 1.16543 0.790397 0.492835 0.272666 0.129266 0.0627042 0.0729857 0.160129 0.324033 0.564616 0.880194 1.28876 1.77488 2.35586 2.87008 
3.64272 3.07318 2.36613 1.77947 1.29211 0.88591 0.558193 0.305218 0.129326 0.0302965 0.00810965 0.0627626 0.194272 0.402709 0.688319 1.04739 1.48272 2.0024 2.6502 3.49491 
3.23671 2.57113 2.00659 1.49926 1.05427 0.687435 0.402532 0.194259 0.0627672 0.00810961 0.0302967 0.129332 0.305134 0.558004 0.887293 1.30027 1.79437 2.39107 2.82967 3.19924 
3.00876 2.32641 1.74219 1.27274 0.882575 0.565198 0.324103 0.160108 0.0729864 0.0627044 0.129263 0.272693 0.492848 0.790443 1.16102 1.61537 2.1522 2.78418 3.72488 4.54899 
2.66417 2.10771 1.57791 1.14346 0.791077 0.518746 0.322338 0.202741 0.159989 0.194081 0.305012 0.492807 0.757315 1.09983 1.51776 2.00321 2.57121 3.23651 3.75082 4.81051 
2.48774 1.92996 1.46684 1.0863 0.77843 0.549432 0.397368 0.32215 0.323773 0.40224 0.557549 0.789714 1.09843 1.48422 1.95366 2.50328 3.1296 3.86408 4.54868 5.2119 
2.33817 1.85268 1.43862 1.10263 0.841493 0.656874 0.549191 0.518343 0.564339 0.687179 0.886861 1.16344 1.51701 1.94419 2.45164 3.04495 3.72622 4.48026 5.70109 3.61686 
2.33214 1.86842 1.49295 1.19776 0.981283 0.841097 0.777789 0.791317 0.881688 1.0489 1.29295 1.61382 2.01228 2.48679 3.03087 3.64299 4.36643 5.35635 3.54522 -25.4233 
2.3507 1.94495 1.62143 1.37061 1.19791 1.10211 1.08317 1.14107 1.27582 1.48741 1.77583 2.14094 2.5831 3.10461 3.70526 4.37614 5.15058 5.932 7.6957 9.51199 
2.47144 2.10601 1.82453 1.61956 1.4913 1.4399 1.46533 1.56761 1.74673 2.00269 2.33552 2.74522 3.23058 3.79454 4.44498 5.16683 5.93252 6.99944 7.56179 8.873 
2.65938 2.34285 2.10604 1.9454 1.86151 1.85447 1.92428 2.07093 2.29442 2.59475 2.97197 3.42619 3.95593 4.56185 5.24836 6.04578 6.9371 7.59517 8.50001 9.81347 
2.94098 2.66055 2.46469 2.34799 2.30849 2.34582 2.46001 2.65103 2.9189 3.2636 3.68516 4.18377 4.75965 5.40544 6.12996 6.99301 7.96235 8.85529 9.25672 10.1639 
