11.0047 9.88515 8.84276 7.8775 6.98936 6.17836 5.44448 4.78773 4.20811 3.70562 3.28026 2.93202 2.66091 2.46693 2.35008 2.31036 2.34776 2.46229 2.65395 2.92274 
9.88458 8.80984 7.81222 6.89173 6.04837 5.28214 4.59304 3.98107 3.44622 2.9885 2.60791 2.30445 2.07812 1.92892 1.85684 1.86189 1.94407 2.10338 2.33981 2.65338 
8.84166 7.8117 6.85887 5.98315 5.18457 4.46312 3.81879 3.25159 2.76152 2.34858 2.01276 1.75408 1.57252 1.46809 1.44079 1.49062 1.61757 1.82165 2.10286 2.4612 
7.87595 6.89076 5.9827 5.15177 4.39796 3.72128 3.12173 2.59931 2.15401 1.78585 1.49481 1.2809 1.14411 1.08446 1.10193 1.19653 1.36826 1.61712 1.94311 2.34622 
6.98745 6.04702 5.18373 4.39758 3.68855 3.05664 2.50186 2.02422 1.6237 1.3003 1.05404 0.884905 0.792898 0.778019 0.840268 0.979645 1.19615 1.48978 1.86054 2.30843 
6.17613 5.28049 4.46196 3.72057 3.05632 2.46919 1.95919 1.52632 1.17057 0.891956 0.690468 0.566107 0.518875 0.548771 0.655795 0.839948 1.10123 1.43964 1.85517 2.34784 
5.44198 4.59112 3.81739 3.12077 2.50129 1.95893 1.49371 1.10561 0.794641 0.5608 0.404087 0.324501 0.322045 0.396716 0.548515 0.777442 1.0835 1.46668 1.92699 2.46443 
4.78504 3.97895 3.24999 2.59816 2.02345 1.52587 1.10542 0.762096 0.495902 0.306836 0.194898 0.160088 0.202406 0.321852 0.518427 0.79213 1.14296 1.57092 2.07601 2.65822 
4.2053 3.44398 2.75979 2.15273 1.6228 1.17 0.794321 0.495774 0.274355 0.130064 0.0629008 0.0728661 0.15996 0.324181 0.565531 0.884009 1.27962 1.75235 2.30221 2.9292 
3.70274 2.9862 2.34679 1.7845 1.29934 0.891316 0.560415 0.306643 0.13 0.0304838 0.00809624 0.0628368 0.194705 0.403702 0.689827 1.05308 1.49346 2.01097 2.60561 3.27738 
3.27737 2.60561 2.01097 1.49346 1.05308 0.689827 0.403702 0.194705 0.0628368 0.00809624 0.0304838 0.13 0.306643 0.560415 0.891316 1.29934 1.7845 2.34678 2.9862 3.70274 
2.9292 2.30221 1.75235 1.27961 0.884009 0.565531 0.324181 0.15996 0.0728661 0.0629008 0.130064 0.274355 0.495774 0.794321 1.17 1.6228 2.15273 2.75979 3.44398 4.20529 
2.65822 2.07601 1.57092 1.14296 0.79213 0.518427 0.321852 0.202406 0.160088 0.194898 0.306836 0.495902 0.762096 1.10542 1.52587 2.02345 2.59815 3.24999 3.97896 4.78505 
2.46443 1.92699 1.46668 1.0835 0.777442 0.548515 0.396716 0.322045 0.324501 0.404087 0.5608 0.794641 1.10561 1.49371 1.95893 2.50129 3.12077 3.81737 4.59112 5.442 
2.34784 1.85517 1.43964 1.10123 0.839948 0.655795 0.548771 0.518875 0.566107 0.690468 0.891956 1.17057 1.52632 1.95919 2.46919 3.05632 3.72058 4.46196 5.28046 6.1761 
2.30843 1.86054 1.48978 1.19615 0.979645 0.840268 0.778019 0.792898 0.884905 1.05404 1.3003 1.6237 2.02422 2.50186 3.05664 3.68854 4.39758 5.18375 6.04703 6.98743 
2.34622 1.94311 1.61712 1.36826 1.19653 1.10193 1.08446 1.14411 1.2809 1.49481 1.78585 2.15401 2.59931 3.12173 3.72128 4.39796 5.15177 5.98271 6.89078 7.87597 
2.4612 2.10286 1.82165 1.61757 1.49062 1.44079 1.46809 1.57252 1.75408 2.01276 2.34858 2.76152 3.25159 3.81879 4.46312 5.18457 5.98315 6.85886 7.81171 8.84168 
2.65338 2.33981 2.10338 1.94407 1.86189 1.85684 1.92892 2.07812 2.30445 2.60791 2.9885 3.44622 3.98107 4.59304 5.28214 6.04837 6.89173 7.81221 8.80982 9.88457 
2.92274 2.65395 2.46229 2.34776 2.31036 2.35008 2.46693 2.66091 2.93202 3.28026 3.70562 4.20811 4.78773 5.44448 6.17836 6.98937 7.8775 8.84276 9.88514 11.0047 
