10.9275 10.3762 9.84313 9.32826 8.83162 8.3532 7.89299 7.45101 7.02725 6.62171 6.23439 5.8653 5.51442 5.18176 4.86733 4.57111 4.29312 4.03335 3.7918 3.56847 3.36336 3.17647 3.0078 2.85735 2.72513 2.61112 2.51534 2.43778 2.37844 2.33731 2.31441 2.30973 2.32328 2.35504 2.40502 2.47323 2.55965 2.6643 2.78716 2.92825 
10.3763 9.83549 9.31292 8.80857 8.32245 7.85454 7.40486 6.9734 6.56015 6.16513 5.78833 5.42975 5.0894 4.76726 4.46334 4.17765 3.91017 3.66092 3.42988 3.21707 3.02248 2.84611 2.68796 2.54803 2.42633 2.32284 2.23757 2.17053 2.12171 2.0911 2.07872 2.08456 2.10862 2.1509 2.2114 2.29013 2.38707 2.50223 2.63562 2.78723 
9.84325 9.31298 8.80093 8.3071 7.83149 7.37411 6.93494 6.514 6.11127 5.72677 5.36049 5.01243 4.68259 4.37097 4.07757 3.80239 3.54544 3.3067 3.08619 2.8839 2.69982 2.53397 2.38634 2.25693 2.14574 2.05277 1.97803 1.9215 1.88319 1.86311 1.86125 1.8776 1.91218 1.96498 2.036 2.12524 2.23271 2.35839 2.50229 2.66442 
9.32844 8.80869 8.30716 7.82385 7.35876 6.91189 6.48324 6.07282 5.68061 5.30663 4.95086 4.61332 4.294 3.9929 3.71002 3.44536 3.19892 2.97071 2.76071 2.56894 2.39538 2.24005 2.10294 1.98404 1.88337 1.80092 1.7367 1.69069 1.6629 1.65333 1.66199 1.68887 1.73396 1.79728 1.87882 1.97858 2.09656 2.23276 2.38718 2.55983 
8.83185 8.32261 7.8316 7.35881 6.90424 6.46789 6.04976 5.64985 5.26817 4.9047 4.55946 4.23243 3.92363 3.63305 3.36069 3.10655 2.87063 2.65293 2.45345 2.27219 2.10916 1.96434 1.83775 1.72938 1.63922 1.56729 1.51358 1.47809 1.46082 1.46178 1.48095 1.51835 1.57396 1.6478 1.73985 1.85013 1.97863 2.12535 2.29029 2.47345 
8.35347 7.85476 7.37426 6.91199 6.46794 6.04211 5.6345 5.24511 4.87394 4.52099 4.18627 3.86976 3.57148 3.29141 3.02957 2.78595 2.56055 2.35337 2.16441 1.99367 1.84115 1.70686 1.59078 1.49293 1.41329 1.35188 1.30869 1.28372 1.27697 1.28844 1.31813 1.36604 1.43218 1.51653 1.61911 1.7399 1.87892 2.03616 2.21162 2.4053 
7.89332 7.40512 6.93514 6.48339 6.04986 5.63454 5.23745 4.85858 4.49793 4.1555 3.83129 3.52531 3.23754 2.96799 2.71667 2.48357 2.26868 2.07202 1.89358 1.73336 1.59136 1.46759 1.36203 1.27469 1.20558 1.15468 1.12201 1.10756 1.11133 1.13332 1.17353 1.23196 1.30861 1.40348 1.51658 1.64789 1.79743 1.96518 2.15116 2.35536 
7.45138 6.9737 6.51424 6.07301 5.64999 5.2452 4.85862 4.49027 4.14014 3.80823 3.49454 3.19907 2.92182 2.6628 2.42199 2.1994 1.99504 1.8089 1.64097 1.49127 1.35979 1.24653 1.15149 1.07468 1.01608 0.975705 0.95355 0.949616 0.963903 0.99641 1.04714 1.11609 1.20326 1.30865 1.43226 1.5741 1.73415 1.91243 2.10892 2.32364 
7.02765 6.5605 6.11156 5.68084 5.26834 4.87407 4.49801 4.14018 3.80056 3.47917 3.176 2.89105 2.62432 2.37581 2.14553 1.93346 1.73961 1.56399 1.40659 1.2674 1.14644 1.0437 0.959179 0.89288 0.844801 0.814944 0.803307 0.809892 0.834697 0.877724 0.938971 1.01844 1.11613 1.23204 1.36617 1.51852 1.68909 1.87789 2.0849 2.31014 
6.62215 6.16551 5.72709 5.30689 4.90491 4.52115 4.15562 3.8083 3.47921 3.16833 2.87568 2.60125 2.34504 2.10705 1.88728 1.68573 1.5024 1.3373 1.19041 1.06175 0.951305 0.859082 0.785081 0.7293 0.69174 0.672401 0.671283 0.688386 0.72371 0.777254 0.84902 0.939006 1.04721 1.17364 1.31829 1.48116 1.66225 1.86156 2.0791 2.31485 
