33.491 32.7099 31.9422 31.1876 30.4463 29.7183 29.0035 28.3019 27.6137 26.9386 26.2769 25.6283 24.9931 24.371 23.7623 23.1668 22.5845 22.0155 21.4597 20.9172 20.388 19.872 19.3693 18.8798 18.4036 17.9406 17.4909 17.0545 16.6314 16.2215 15.8249 15.4416 15.0715 14.7148 14.3714 14.0412 13.7244 13.4209 13.1307 12.8538 12.5903 12.3401 12.1032 11.8796 11.6695 11.4726 11.2892 11.1191 10.9624 10.8192 10.6893 10.5729 10.47 10.3805 10.3046 10.2422 10.1934 10.1583 10.1368 10.1291 10.135 10.1541 10.1865 10.2321 10.291 10.3631 10.4485 10.5472 10.659 10.7842 10.9226 11.0742 11.2391 11.4173 11.6087 11.8133 12.0312 12.2624 12.5068 12.7645 
32.5942 31.8198 31.0586 30.3107 29.576 28.8546 28.1465 27.4515 26.7699 26.1015 25.4463 24.8044 24.1758 23.5604 22.9583 22.3694 21.7937 21.2313 20.6822 20.1463 19.6237 19.1144 18.6183 18.1354 17.6658 17.2095 16.7664 16.3366 15.9201 15.5168 15.1268 14.7501 14.3867 14.0366 13.6998 13.3763 13.0661 12.7692 12.4856 12.2153 11.9584 11.7148 11.4846 11.2677 11.0641 10.8739 10.6971 10.5337 10.3837 10.2471 10.1239 10.0142 9.91792 9.83519 9.76599 9.71036 9.66836 9.64003 9.62544 9.62458 9.63708 9.66282 9.70182 9.75407 9.81957 9.89833 9.99033 10.0956 10.2141 10.3459 10.4909 10.6492 10.8207 11.0055 11.2035 11.4148 11.6393 11.8771 12.1281 12.3924 
31.7137 30.9459 30.1914 29.4501 28.722 28.0072 27.3057 26.6174 25.9424 25.2806 24.6321 23.9968 23.3748 22.766 22.1705 21.5882 21.0192 20.4635 19.921 19.3917 18.8757 18.373 17.8835 17.4073 16.9443 16.4946 16.0581 15.6349 15.225 14.8284 14.445 14.0749 13.7182 13.3747 13.0445 12.7276 12.424 12.1337 11.8568 11.5931 11.3428 11.1059 10.8822 10.672 10.475 10.2915 10.1213 9.96455 9.82118 9.69124 9.57474 9.47171 9.38217 9.30615 9.2437 9.19484 9.15964 9.13814 9.13043 9.13629 9.15541 9.18778 9.2334 9.29228 9.36441 9.44979 9.54842 9.66031 9.78544 9.92384 10.0755 10.2404 10.4185 10.6099 10.8146 11.0325 11.2636 11.5081 11.7657 12.0366 
30.8495 30.0883 29.3404 28.6057 27.8843 27.1761 26.4812 25.7995 25.1311 24.476 23.8341 23.2054 22.59 21.9879 21.399 20.8234 20.261 19.7118 19.176 18.6533 18.144 17.6479 17.165 16.6954 16.239 15.796 15.3661 14.9496 14.5463 14.1562 13.7795 13.416 13.0659 12.729 12.4054 12.0951 11.7982 11.5145 11.2442 10.9872 10.7435 10.5131 10.2961 10.0925 9.90223 9.72532 9.5618 9.41168 9.27497 9.1517 9.04188 8.94555 8.86272 8.79343 8.73773 8.69565 8.66727 8.65264 8.65178 8.66427 8.69001 8.72901 8.78126 8.84676 8.92551 9.01751 9.12277 9.24128 9.37305 9.51806 9.67633 9.84785 10.0326 10.2307 10.4419 10.6665 10.9043 11.1553 11.4196 11.6971 
30.0015 29.2469 28.5056 27.7776 27.0628 26.3613 25.673 24.9979 24.3362 23.6876 23.0524 22.4303 21.8216 21.226 20.6438 20.0748 19.519 18.9765 18.4472 17.9312 17.4285 16.939 16.4628 15.9998 15.5501 15.1136 14.6904 14.2804 13.8838 13.5004 13.1302 12.7734 12.4298 12.0996 11.7826 11.4789 11.1886 10.9116 10.6479 10.3975 10.1604 9.9367 9.72634 9.52933 9.34569 9.17542 9.01855 8.87509 8.74504 8.62844 8.52531 8.43567 8.35956 8.29702 8.24808 8.21281 8.19127 8.18353 8.1894 8.20851 8.24088 8.2865 8.34537 8.4175 8.50288 8.60151 8.71339 8.83853 8.97692 9.12856 9.29345 9.4716 9.663 9.86765 10.0856 10.3167 10.5611 10.8188 11.0897 11.3739 
29.1698 28.4219 27.6872 26.9658 26.2576 25.5627 24.881 24.2126 23.5575 22.9156 22.2869 21.6715 21.0694 20.4805 19.9048 19.3424 18.7933 18.2574 17.7348 17.2254 16.7293 16.2464 15.7768 15.3204 14.8773 14.4475 14.0309 13.6276 13.2375 12.8608 12.4973 12.147 11.8101 11.4864 11.1761 10.879 10.5953 10.3249 10.0678 9.82404 9.59361 9.37653 9.17279 8.98242 8.80542 8.6418 8.49157 8.35476 8.23139 8.12147 8.02503 7.9421 7.87272 7.81693 7.77477 7.74633 7.73166 7.7308 7.74329 7.76902 7.80802 7.86026 7.92576 8.00451 8.09651 8.20177 8.32028 8.45204 8.59705 8.75532 8.92684 9.11161 9.30964 9.52091 9.74544 9.98322 10.2343 10.4985 10.7761 11.0669 
28.3543 27.613 26.885 26.1702 25.4687 24.7804 24.1053 23.4435 22.795 22.1597 21.5377 20.9289 20.3334 19.7511 19.1821 18.6264 18.0839 17.5546 17.0386 16.5358 16.0463 15.5701 15.1071 14.6574 14.2209 13.7977 13.3877 12.991 12.6076 12.2374 11.8805 11.5369 11.2066 10.8896 10.5858 10.2954 10.0183 9.7545 9.50402 9.26688 9.04308 8.83262 8.63552 8.45178 8.28141 8.12444 7.98087 7.85072 7.73401 7.63078 7.54103 7.46482 7.40218 7.35316 7.31781 7.29622 7.28846 7.29433 7.31344 7.3458 7.39142 7.45029 7.52241 7.60779 7.70642 7.8183 7.94343 8.08182 8.23346 8.39835 8.57649 8.76789 8.97254 9.19044 9.4216 9.666 9.92366 10.1946 10.4787 10.7762 
27.5552 26.8205 26.0991 25.3909 24.696 24.0143 23.3459 22.6907 22.0488 21.4202 20.8048 20.2026 19.6137 19.0381 18.4757 17.9266 17.3907 16.8681 16.3587 15.8625 15.3797 14.9101 14.4537 14.0106 13.5807 13.1641 12.7608 12.3707 11.9939 11.6304 11.2801 10.9431 10.6194 10.309 10.0118 9.72804 9.45754 9.20036 8.95651 8.72599 8.50881 8.30498 8.11451 7.9374 7.77368 7.62335 7.48643 7.36295 7.25292 7.15637 7.07333 7.00385 6.94796 6.90573 6.87722 6.86251 6.86164 6.87412 6.89986 6.93885 6.99109 7.05659 7.13533 7.22733 7.33259 7.45109 7.58285 7.72786 7.88613 8.05765 8.24241 8.44044 8.65171 8.87624 9.11402 9.36505 9.62934 9.90687 10.1977 10.5017 
26.7723 26.0442 25.3294 24.6279 23.9396 23.2645 22.6027 21.9542 21.3189 20.6969 20.0881 19.4926 18.9103 18.3413 17.7856 17.243 16.7138 16.1978 15.695 15.2055 14.7293 14.2663 13.8165 13.38 12.9568 12.5468 12.1501 11.7667 11.3965 11.0396 10.6959 10.3655 10.0484 9.74464 9.45413 9.17694 8.91306 8.6625 8.42526 8.20137 7.99081 7.79361 7.60977 7.4393 7.28222 7.13854 7.00828 6.89146 6.78811 6.69825 6.62193 6.55919 6.51007 6.47465 6.453 6.44521 6.45107 6.47018 6.50254 6.54816 6.60703 6.67915 6.76452 6.86315 6.97503 7.10016 7.23854 7.39018 7.55507 7.73321 7.9246 8.12925 8.34715 8.5783 8.82271 9.08037 9.35128 9.63544 9.93285 10.2435 
26.0056 25.2842 24.576 23.8811 23.1994 22.531 21.8759 21.234 20.6053 19.9899 19.3877 18.7988 18.2232 17.6608 17.1117 16.5758 16.0531 15.5438 15.0476 14.5648 14.0951 13.6388 13.1956 12.7658 12.3492 11.9458 11.5557 11.1789 10.8153 10.465 10.128 9.80423 9.49376 9.19657 8.91269 8.64211 8.38484 8.1409 7.91029 7.69301 7.48908 7.2985 7.12129 6.95746 6.80702 6.66999 6.54639 6.43625 6.33958 6.25643 6.18683 6.13084 6.08852 6.05993 6.04518 6.04429 6.05678 6.08251 6.1215 6.17374 6.23923 6.31798 6.40998 6.51523 6.63373 6.76549 6.9105 7.06876 7.24027 7.42504 7.62306 7.83433 8.05886 8.29663 8.54766 8.81195 9.08948 9.38027 9.68431 10.0016 
