44.0064 42.906 41.8233 40.7583 39.7109 38.6813 37.6693 36.675 35.6984 34.7395 33.7983 32.8748 31.9689 31.0808 30.2104 29.3576 28.5226 27.7052 26.9056 26.1236 25.3594 24.6128 23.884 23.1728 22.4794 21.8037 21.1457 20.5055 19.8829 19.2781 18.691 18.1217 17.5701 17.0362 16.5201 16.0218 15.5412 15.0783 14.6333 14.206 13.7966 13.4049 13.0311 12.6751 12.337 12.0167 11.7143 11.4298 11.1633 10.9148 10.6842 10.4717 10.2773 10.101 9.94292 9.80312 9.68168 9.57871 9.49432 9.42867 9.38194 9.3543 9.34593 9.3561 9.38393 9.42943 9.49261 9.57348 9.67203 9.78827 9.9222 10.0738 10.2431 10.4301 10.6348 10.8572 11.0972 11.355 11.6304 11.9236 
42.9095 41.8193 40.7467 39.6919 38.6548 37.6353 36.6335 35.6494 34.683 33.7343 32.8033 31.8899 30.9943 30.1163 29.2561 28.4135 27.5887 26.7815 25.992 25.2203 24.4662 23.7298 23.0112 22.3102 21.627 20.9615 20.3137 19.6836 19.0713 18.4766 17.8998 17.3406 16.7992 16.2755 15.7696 15.2814 14.811 14.3584 13.9235 13.5065 13.1072 12.7258 12.3622 12.0164 11.6885 11.3784 11.0863 10.8121 10.5558 10.3175 10.0973 9.89506 9.71098 9.54508 9.39743 9.2681 9.15718 9.06479 8.99108 8.93622 8.90043 8.88389 8.88647 8.90679 8.9448 9.00051 9.07391 9.165 9.27377 9.40023 9.54437 9.7062 9.88573 10.0829 10.2978 10.5304 10.7807 11.0487 11.3344 11.6378 
41.8302 40.7502 39.6879 38.6432 37.6163 36.607 35.6154 34.6415 33.6853 32.7467 31.8259 30.9228 30.0373 29.1695 28.3195 27.4871 26.6724 25.8754 25.0962 24.3346 23.5907 22.8645 22.1561 21.4653 20.7923 20.137 19.4993 18.8795 18.2773 17.6929 17.1261 16.5772 16.0459 15.5325 15.0367 14.5588 14.0986 13.6561 13.2315 12.8246 12.4356 12.0643 11.7109 11.3754 11.0577 10.7579 10.476 10.212 9.96598 9.73797 9.52801 9.33614 9.16242 9.00692 8.8697 8.75087 8.65051 8.56876 8.50578 8.4618 8.43707 8.43166 8.44454 8.47511 8.52336 8.58929 8.67291 8.77421 8.89319 9.02987 9.18424 9.35629 9.54604 9.75347 9.9786 10.2214 10.4819 10.7601 11.056 11.3696 
40.7687 39.6988 38.6467 37.6122 36.5955 35.5964 34.615 33.6512 32.7052 31.7769 30.8662 29.9733 29.098 28.2404 27.4006 26.5784 25.7739 24.9871 24.218 23.4666 22.7329 22.0169 21.3187 20.6381 19.9752 19.3301 18.7027 18.093 17.501 16.9267 16.3702 15.8314 15.3104 14.8071 14.3216 13.8538 13.4038 12.9715 12.5571 12.1604 11.7816 11.4206 11.0774 10.752 10.4445 10.155 9.8833 9.62958 9.39385 9.17613 8.97648 8.79495 8.6316 8.48651 8.35976 8.25145 8.1617 8.09065 8.03849 8.00549 7.99192 7.9973 8.02039 8.06115 8.1196 8.19575 8.28958 8.4011 8.53031 8.67721 8.84179 9.02407 9.22404 9.4417 9.67706 9.9301 10.2008 10.4893 10.7954 11.1193 
39.7248 38.6651 37.6232 36.5989 35.5923 34.6034 33.6322 32.6787 31.7429 30.8247 29.9242 29.0415 28.1764 27.329 26.4993 25.6873 24.893 24.1164 23.3575 22.6163 21.8928 21.187 20.4989 19.8285 19.1759 18.5409 17.9237 17.3242 16.7424 16.1783 15.632 15.1034 14.5925 14.0994 13.6241 13.1665 12.7267 12.3046 11.9004 11.5139 11.1453 10.7944 10.4615 10.1463 9.84909 9.56975 9.30833 9.06488 8.83942 8.632 8.44266 8.27148 8.11852 7.98386 7.8676 7.76986 7.69077 7.6305 7.58926 7.56737 7.56496 7.58056 7.61386 7.66485 7.73353 7.8199 7.92395 8.04569 8.18512 8.34224 8.51705 8.70955 8.91974 9.14763 9.39321 9.65649 9.93746 10.2361 10.5525 10.8866 
38.6986 37.6491 36.6174 35.6033 34.6069 33.6282 32.6672 31.7238 30.7982 29.8902 28.9999 28.1274 27.2725 26.4353 25.6158 24.8139 24.0298 23.2634 22.5147 21.7837 21.0704 20.3748 19.6969 19.0367 18.3942 17.7694 17.1624 16.573 16.0014 15.4476 14.9114 14.393 13.8923 13.4094 12.9443 12.4969 12.0672 11.6554 11.2613 10.8851 10.5266 10.186 9.86325 9.55834 9.27132 9.00222 8.75105 8.51786 8.30269 8.10557 7.92657 7.76575 7.62319 7.49899 7.39326 7.30613 7.23777 7.18836 7.15817 7.14751 7.1557 7.18154 7.22505 7.28626 7.36515 7.46173 7.576 7.70797 7.85762 8.02496 8.20999 8.41272 8.63314 8.87126 9.12707 9.40058 9.69179 10.0007 10.3273 10.6716 
37.6901 36.6508 35.6292 34.6253 33.6391 32.6706 31.7198 30.7866 29.8712 28.9734 28.0933 27.2309 26.3862 25.5592 24.7499 23.9583 23.1843 22.4281 21.6896 20.9688 20.2656 19.5802 18.9125 18.2625 17.6302 17.0156 16.4187 15.8396 15.2782 14.7345 14.2085 13.7003 13.2098 12.7371 12.2821 11.8449 11.4255 11.0238 10.64 10.2739 9.92566 9.59525 9.2827 8.98801 8.71123 8.45236 8.21145 7.98853 7.78365 7.59685 7.4282 7.27776 7.14563 7.03192 6.93675 6.8603 6.80275 6.76432 6.74531 6.74582 6.76414 6.80018 6.85392 6.92534 7.01446 7.12126 7.24575 7.38794 7.54781 7.72538 7.92064 8.1336 8.36425 8.6126 8.87864 9.16238 9.46383 9.78297 10.1198 10.4744 
36.6992 35.6702 34.6588 33.6651 32.6891 31.7307 30.7901 29.8671 28.9619 28.0743 27.2044 26.3522 25.5177 24.7008 23.9017 23.1203 22.3565 21.6105 20.8822 20.1715 19.4786 18.8033 18.1458 17.506 16.8839 16.2795 15.6928 15.1238 14.5726 14.0391 13.5233 13.0253 12.545 12.0824 11.6377 11.2106 10.8014 10.4099 10.0362 9.68039 9.34235 9.02215 8.71981 8.43536 8.1688 7.92018 7.68953 7.47689 7.28231 7.10584 6.94755 6.80752 6.68586 6.58267 6.49812 6.4324 6.38576 6.35845 6.35073 6.36165 6.39025 6.43652 6.50048 6.58212 6.68146 6.79848 6.9332 7.0856 7.25571 7.4435 7.64899 7.87218 8.11306 8.37164 8.64792 8.9419 9.25358 9.58296 9.93004 10.2948 
35.7261 34.7072 33.706 32.7225 31.7567 30.8086 29.8781 28.9653 28.0702 27.1929 26.3331 25.4911 24.6668 23.8602 23.0712 22.3 21.5464 20.8106 20.0924 19.392 18.7092 18.0442 17.3968 16.7672 16.1552 15.561 14.9845 14.4258 13.8847 13.3614 12.8558 12.3679 11.8978 11.4455 11.0108 10.594 10.195 9.81368 9.45021 9.10455 8.77672 8.46673 8.1746 7.90037 7.64405 7.40568 7.1853 6.98294 6.79867 6.63254 6.48464 6.35505 6.24388 6.15127 6.0774 6.0225 5.9869 5.97087 5.97421 5.99529 6.03407 6.09055 6.16472 6.25659 6.36615 6.4934 6.63834 6.80097 6.9813 7.17933 7.39505 7.62846 7.87958 8.1484 8.43491 8.73913 9.06105 9.40067 9.75799 10.133 
34.7706 33.762 32.771 31.7976 30.842 29.9041 28.9838 28.0812 27.1963 26.3291 25.4796 24.6478 23.8336 23.0372 22.2584 21.4974 20.754 20.0283 19.3204 18.6301 17.9575 17.3027 16.6655 16.046 15.4443 14.8603 14.2939 13.7453 13.2145 12.7013 12.2059 11.7282 11.2683 10.8261 10.4017 9.99507 9.6062 9.23512 8.88184 8.54638 8.22875 7.92897 7.64706 7.38306 7.13698 6.90886 6.69874 6.50668 6.33273 6.17696 6.03947 5.92034 5.81971 5.73774 5.67463 5.63067 5.60627 5.60157 5.6152 5.64653 5.69556 5.76227 5.84667 5.94875 6.06853 6.20601 6.36118 6.53404 6.7246 6.93286 7.15881 7.40246 7.66381 7.94287 8.23962 8.55408 8.88624 9.2361 9.60367 9.98895 
