41.567 37.4236 33.5592 29.9732 26.6659 23.6375 20.8886 18.4198 16.232 14.3265 12.7051 11.3708 10.3285 9.5874 9.16812 9.12164 9.37706 9.91076 10.7226 11.8132 
37.4799 33.4957 29.7904 26.3637 23.2155 20.3463 17.7567 15.4472 13.4189 11.6731 10.212 9.03919 8.16085 7.5926 7.37502 7.51802 7.93651 8.63062 9.60335 10.8551 
33.6704 29.8458 26.3 23.0329 20.0442 17.3344 14.9041 12.754 10.885 9.29886 7.99817 6.98749 6.27557 5.88596 5.89696 6.19603 6.77268 7.62861 8.76326 10.1764 
30.1408 26.4755 23.0889 19.9807 17.1508 14.5998 12.3284 10.3373 8.62771 7.20134 6.06112 5.21253 4.67226 4.49251 4.68514 5.1498 5.88983 6.90779 8.20362 9.77757 
26.8871 23.381 20.1537 17.2052 14.5354 12.1449 10.034 8.20328 6.65384 5.3876 4.40813 3.72224 3.35357 3.4208 3.76552 4.38693 5.28785 6.46685 7.92343 9.65799 
23.9156 20.5704 17.5041 14.7162 12.2063 9.97454 8.02146 6.34802 4.95598 3.84805 3.02896 2.51429 2.36173 2.60184 3.11556 3.9027 4.96614 6.30602 7.92293 9.81788 
21.2226 18.0362 15.1279 12.4975 10.145 8.07136 6.2777 4.7654 3.53607 2.59142 1.93316 1.57724 1.69307 2.08965 2.7585 3.7037 4.92568 6.42468 8.20153 10.2572 
18.8082 15.782 13.0351 10.5679 8.3809 6.47462 4.84886 3.50257 2.43493 1.64788 1.15287 0.996255 1.28339 1.84411 2.67482 3.78022 5.16212 6.82163 8.75975 10.9772 
16.6764 13.8124 11.2283 8.92343 6.89706 5.1484 3.67658 2.48096 1.5614 0.919249 0.579502 0.741643 1.18241 1.89181 2.87602 4.13804 5.67921 7.49979 9.59978 11.9792 
14.829 12.127 9.70408 7.55936 5.69247 4.10412 2.7961 1.77126 1.03247 0.581509 0.4449 0.753172 1.34046 2.20319 3.34654 4.77107 6.47586 8.45972 10.7221 13.2634 
13.263 10.7218 8.4594 6.47559 4.77085 3.34637 2.20306 1.34037 0.753118 0.444882 0.581535 1.03253 1.77136 2.79624 4.10431 5.6927 7.55964 9.70441 12.1274 14.8294 
11.9788 9.59942 7.49948 5.67895 4.13783 2.87586 1.89169 1.18233 0.7416 0.5795 0.919281 1.56147 2.48107 3.67673 5.1486 6.8973 8.92372 11.2286 13.8128 16.6768 
10.9768 8.75941 6.82134 5.16187 3.78002 2.67467 1.844 1.28332 0.996214 1.15288 1.64792 2.43501 3.50269 4.84902 6.47483 8.38115 10.5682 13.0355 15.7824 18.8087 
10.2569 8.2012 6.4244 4.92545 3.70352 2.75835 2.08955 1.69301 1.57721 1.93317 2.59147 3.53616 4.76553 6.27786 8.07157 10.1453 12.4978 15.1283 18.0366 21.2231 
9.81752 7.92261 6.30576 4.96592 3.90253 3.11542 2.60175 2.36167 2.51427 3.02899 3.84811 4.95608 6.34815 8.02164 9.97477 12.2065 14.7165 17.5045 20.5708 23.9161 
9.65764 7.92313 6.4666 5.28764 4.38677 3.76539 3.42071 3.35352 3.72222 4.40814 5.38765 6.65393 8.20342 10.0342 12.1451 14.5357 17.2055 20.1541 23.3814 26.8876 
9.77723 8.20333 6.90755 5.88963 5.14964 4.68503 4.49244 4.67222 5.21253 6.06115 7.20141 8.62782 10.3375 12.3286 14.6001 17.1511 19.981 23.0894 26.476 30.1413 
10.1761 8.76298 7.62838 6.7725 6.19588 5.89686 5.88589 6.27553 6.98748 7.99821 9.29893 10.8851 12.7541 14.9043 17.3347 20.0445 23.0332 26.3005 29.8463 33.671 
10.8548 9.60308 8.63041 7.93633 7.51788 7.37492 7.59254 8.16082 9.0392 10.2121 11.6732 13.419 15.4474 17.7569 20.3466 23.2158 26.3641 29.7909 33.4963 37.4805 
11.8129 10.7224 9.91055 9.37689 9.12151 9.16803 9.58735 10.3285 11.3708 12.7052 14.3266 16.2322 18.42 20.8888 23.6378 26.6662 29.9737 33.5596 37.4242 41.5676 
