19.0893 17.2875 15.6513 14.1806 12.8753 11.7354 10.7609 9.95179 9.30812 8.82997 8.51888 8.38273 8.42245 8.62815 8.99922 9.5357 10.2376 11.1049 12.1376 13.336 
17.0624 15.2924 13.688 12.249 10.9755 9.86732 8.92458 8.14725 7.53535 7.08895 6.80968 6.70686 6.7789 7.01636 7.41918 7.98742 8.72108 9.62012 10.6846 11.9147 
15.2271 13.4889 11.9162 10.509 9.26722 8.19083 7.27984 6.53427 5.95413 5.53949 5.29206 5.22306 5.32692 5.59612 6.0307 6.63071 7.39612 8.32692 9.42317 10.685 
13.5834 11.8769 10.336 8.96057 7.75053 6.7059 5.82667 5.11286 4.56447 4.18159 3.96604 3.93089 4.0665 4.36744 4.83379 5.46555 6.26272 7.22528 8.3533 9.64692 
12.1312 10.4565 8.94735 7.60368 6.4254 5.41252 4.56506 3.883 3.36637 3.01527 2.83167 2.83025 2.99763 3.33032 3.82843 4.49195 5.32088 6.31521 7.47498 8.80036 
10.8706 9.22763 7.75026 6.43835 5.29183 4.31071 3.49501 2.84471 2.35983 2.04051 1.88905 1.92115 2.12033 2.48477 3.01463 3.70992 4.57061 5.59669 6.78822 8.14537 
9.80158 8.19034 6.74473 5.46458 4.34982 3.40046 2.61651 1.99798 1.54484 1.25733 1.13841 1.20361 1.43458 1.83077 2.3924 3.11944 4.01189 5.06973 6.29302 7.68193 
8.9241 7.34461 5.93077 4.68237 3.59937 2.68177 1.92958 1.34281 0.921406 0.665716 0.580323 0.677662 0.940384 1.36834 1.96173 2.72053 3.64474 4.73434 5.98939 7.41006 
8.23817 6.69045 5.30836 4.09172 3.04048 2.15464 1.43421 0.879203 0.489531 0.265621 0.214389 0.343283 0.637747 1.09747 1.72261 2.51318 3.46914 4.5905 5.87731 7.32974 
7.7438 6.22784 4.87751 3.69263 2.67315 1.81907 1.1304 0.607156 0.249218 0.0570355 0.0399584 0.200469 0.526671 1.01816 1.67506 2.49738 3.48511 4.63823 5.9568 7.44099 
7.44099 5.9568 4.63823 3.48511 2.49738 1.67506 1.01816 0.526671 0.200469 0.0399584 0.0570355 0.249218 0.607156 1.1304 1.81907 2.67315 3.69263 4.87751 6.22784 7.7438 
7.32974 5.87731 4.5905 3.46914 2.51318 1.72261 1.09747 0.637747 0.343283 0.214389 0.265621 0.489531 0.879203 1.43421 2.15464 3.04048 4.09172 5.30836 6.69045 8.23817 
7.41006 5.98939 4.73434 3.64474 2.72053 1.96173 1.36834 0.940384 0.677662 0.580323 0.665716 0.921406 1.34281 1.92958 2.68177 3.59937 4.68237 5.93077 7.34461 8.9241 
7.68193 6.29302 5.06973 4.01189 3.11944 2.3924 1.83077 1.43458 1.20361 1.13841 1.25733 1.54484 1.99798 2.61651 3.40046 4.34982 5.46458 6.74473 8.19034 9.80158 
8.14537 6.78822 5.59669 4.57061 3.70992 3.01463 2.48477 2.12033 1.92115 1.88905 2.04051 2.35983 2.84471 3.49501 4.31071 5.29183 6.43835 7.75026 9.22763 10.8706 
8.80036 7.47498 6.31521 5.32088 4.49195 3.82843 3.33032 2.99763 2.83025 2.83167 3.01527 3.36637 3.883 4.56506 5.41252 6.4254 7.60368 8.94735 10.4565 12.1312 
9.64692 8.3533 7.22528 6.26272 5.46555 4.83379 4.36744 4.0665 3.93089 3.96604 4.18159 4.56447 5.11286 5.82667 6.7059 7.75053 8.96057 10.336 11.8769 13.5834 
10.685 9.42317 8.32692 7.39612 6.63071 6.0307 5.59612 5.32692 5.22306 5.29206 5.53949 5.95413 6.53427 7.27984 8.19083 9.26722 10.509 11.9162 13.4889 15.2271 
11.9147 10.6846 9.62012 8.72108 7.98742 7.41918 7.01636 6.7789 6.70686 6.80968 7.08895 7.53535 8.14725 8.92458 9.86732 10.9755 12.249 13.688 15.2924 17.0624 
13.336 12.1376 11.1049 10.2376 9.5357 8.99922 8.62815 8.42245 8.38273 8.51888 8.82997 9.30812 9.95179 10.7609 11.7354 12.8753 14.1806 15.6513 17.2875 19.0893 
