41.5148 37.3713 33.5066 29.9204 26.6128 23.5842 20.8349 18.3658 16.1777 14.2718 12.65 11.3153 10.2726 9.53092 9.1111 9.06403 9.31913 9.85257 10.6642 11.7548 
37.4276 33.4433 29.7377 26.3107 23.1623 20.2928 17.7029 15.3931 13.3644 11.6182 10.1567 8.98339 8.10456 7.53578 7.31756 7.46013 7.87829 8.57217 9.54477 10.7965 
33.618 29.7932 26.2472 22.9798 19.9908 17.2808 14.8501 12.6996 10.8302 9.24368 7.94255 6.93137 6.21893 5.82872 5.83907 6.13775 6.71413 7.5699 8.70454 10.1178 
30.0882 26.4228 23.036 19.9274 17.0973 14.546 12.2742 10.2827 8.57266 7.14582 6.00511 5.15601 4.61519 4.43471 4.62688 5.09117 5.83097 6.8489 8.14487 9.71913 
26.8345 23.3281 20.1006 17.1518 14.4817 12.0908 9.97941 8.14825 6.59831 5.33155 4.35154 3.6651 3.29589 3.36254 3.70675 4.32788 5.22874 6.4079 7.86482 9.59985 
23.8628 20.5173 17.4507 14.6624 12.1521 9.91997 7.96643 6.2925 4.89994 3.79146 2.97177 2.45647 2.30317 2.54287 3.05629 3.84337 4.90698 6.24724 7.86467 9.76025 
21.1696 17.9828 15.0742 12.4434 10.0905 8.01642 6.22225 4.70937 3.47939 2.53405 1.87511 1.51862 1.63394 2.03014 2.69888 3.64429 4.86672 6.36632 8.14385 10.2003 
18.755 15.7284 12.9811 10.5135 8.32587 6.41891 4.79237 3.44527 2.37687 1.58913 1.09349 0.936368 1.22333 1.78408 2.61512 3.72109 5.10369 6.76395 8.70279 10.921 
16.6228 13.7584 11.1737 8.86815 6.84105 5.09163 3.61905 2.42274 1.50258 0.859935 0.519629 0.681282 1.12207 1.83191 2.81681 4.07962 5.62156 7.44288 9.54356 11.9237 
14.7748 12.0723 9.64871 7.50332 5.63576 4.04676 2.73808 1.7125 0.972779 0.520631 0.382946 0.691997 1.28023 2.14394 3.28818 4.71351 6.41902 8.40356 10.6666 13.2085 
13.2082 10.6663 8.40331 6.4188 4.71334 3.28805 2.14384 1.28016 0.691961 0.382939 0.520652 0.972828 1.71258 2.73819 4.04691 5.63595 7.50354 9.64897 12.0726 14.7752 
11.9234 9.54328 7.44264 5.62136 4.07945 2.81669 1.83182 1.12201 0.681246 0.519625 0.859961 1.50264 2.42283 3.61918 5.09179 6.84124 8.86839 11.174 13.7587 16.6232 
10.9206 8.70252 6.76372 5.1035 3.72093 2.615 1.78399 1.22327 0.936344 1.0935 1.58917 2.37694 3.44537 4.7925 6.41908 8.32608 10.5137 12.9814 15.7287 18.7554 
10.2 8.14359 6.3661 4.86654 3.64414 2.69877 2.03006 1.6339 1.5186 1.87512 2.53409 3.47947 4.70948 6.22239 8.0166 10.0907 12.4437 15.0745 17.9832 21.17 
9.75996 7.86442 6.24703 4.90681 3.84324 3.0562 2.54281 2.30314 2.45647 2.9718 3.79151 4.90003 6.29262 7.96658 9.92016 12.1524 14.6627 17.4511 20.5177 23.8632 
9.59958 7.86459 6.40771 5.22859 4.32777 3.70667 3.36249 3.29586 3.66509 4.35156 5.3316 6.5984 8.14837 9.97957 12.091 14.4819 17.1521 20.101 23.3285 26.8349 
9.71887 8.14465 6.84872 5.83083 5.09106 4.62681 4.43467 4.61517 5.15602 6.00514 7.14589 8.57277 10.2829 12.2744 14.5462 17.0975 19.9277 23.0363 26.4232 30.0887 
10.1176 8.70434 7.56974 6.714 6.13766 5.83901 5.8287 6.21892 6.93139 7.9426 9.24377 10.8304 12.6997 14.8503 17.281 19.9911 22.9801 26.2476 29.7936 33.6185 
10.7963 9.54458 8.57202 7.87818 7.46005 7.31751 7.53577 8.10457 8.98343 10.1568 11.6183 13.3645 15.3932 17.7031 20.2931 23.1626 26.3111 29.7381 33.4437 37.4281 
11.7545 10.6641 9.85244 9.31903 9.06396 9.11106 9.53091 10.2726 11.3153 12.6501 14.2719 16.1778 18.366 20.8352 23.5844 26.6131 29.9208 33.507 37.3717 41.5153 
