41.2952 37.1533 33.2906 29.7068 26.4017 23.376 20.63 18.1642 15.9797 14.0774 12.4593 11.1281 10.0886 9.34988 8.93266 8.88824 9.1445 9.67869 10.4908 11.5817 
37.2158 33.2335 29.5304 26.106 22.9605 20.0942 17.5077 15.2014 13.1764 11.4339 9.97582 8.80564 7.92946 7.3628 7.14625 7.28946 7.70778 8.4015 9.37382 10.6253 
33.4146 29.5921 26.0488 22.7843 19.7985 17.0919 14.6648 12.518 10.6522 9.06906 7.77092 6.76219 6.0515 5.66219 5.67266 5.97068 6.54602 7.40074 8.53456 9.94749 
29.8931 26.2304 22.8465 19.7413 16.9146 14.3669 12.0987 10.1106 8.40367 6.97947 5.84087 4.9933 4.45329 4.27212 4.46274 4.92512 5.6631 6.67962 7.97482 9.54906 
26.6484 23.145 19.9208 16.9752 14.3084 11.9206 9.81215 7.98358 6.43585 5.17083 4.19202 3.50616 3.13674 3.20098 3.54238 4.16085 5.05966 6.23769 7.69447 9.43028 
23.6851 20.3424 17.2786 14.4931 11.9856 9.75616 7.80516 6.13341 4.74244 3.63482 2.81532 2.29941 2.14345 2.37959 2.88937 3.67375 4.736 6.07621 7.69465 9.59198 
20.9994 17.8154 14.9096 12.2816 9.93134 7.85944 6.06675 4.55444 3.3241 2.37777 1.71775 1.36053 1.47075 1.86226 2.52781 3.47193 4.69472 6.19581 7.97548 10.0343 
18.5922 15.5681 12.8229 10.3566 8.16924 6.2613 4.6328 3.28354 2.21367 1.42531 0.928993 0.77059 1.05261 1.61032 2.44078 3.54802 4.9329 6.59579 8.53729 10.758 
16.4652 13.6016 11.0168 8.71016 6.68116 4.92956 3.45511 2.25774 1.33765 0.695638 0.353548 0.50703 0.945117 1.65573 2.64327 3.90923 5.45417 7.27817 9.38131 11.7637 
14.6187 11.9152 9.49007 7.3428 5.47344 3.88286 2.57249 1.54423 0.799565 0.339773 0.194642 0.508294 1.10211 1.97098 3.11924 4.54752 6.25539 8.24208 10.5072 13.051 
13.0509 10.5071 8.24201 6.25532 4.54747 3.11919 1.97095 1.10209 0.508281 0.194642 0.339782 0.799584 1.54426 2.57253 3.88291 5.4735 7.34287 9.49015 11.9153 14.6188 
11.7636 9.38122 7.2781 5.4541 3.90918 2.64323 1.6557 0.945099 0.507021 0.353547 0.695648 1.33767 2.25778 3.45515 4.92962 6.68123 8.71024 11.0169 13.6017 16.4653 
10.758 8.53721 6.59572 4.93284 3.54798 2.44074 1.61029 1.0526 0.77059 0.928999 1.42533 2.2137 3.28358 4.63285 6.26136 8.16931 10.3567 12.823 15.5682 18.5923 
10.0343 7.97541 6.19575 4.69467 3.4719 2.52779 1.86224 1.47074 1.36052 1.71776 2.37779 3.32413 4.55449 6.0668 7.8595 9.93141 12.2817 14.9097 17.8155 20.9995 
9.5919 7.69458 6.07615 4.73596 3.67371 2.88934 2.37958 2.14344 2.29942 2.81533 3.63485 4.74248 6.13346 7.80523 9.75624 11.9857 14.4932 17.2787 20.3425 23.6853 
9.4302 7.69441 6.23764 5.05962 4.16082 3.54237 3.20097 3.13674 3.50616 4.19204 5.17086 6.43589 7.98363 9.81222 11.9207 14.3085 16.9753 19.9209 23.1452 26.6485 
9.54899 7.97476 6.67957 5.66306 4.92509 4.46273 4.27212 4.4533 4.99332 5.8409 6.97952 8.40373 10.1107 12.0988 14.367 16.9147 19.7414 22.8467 26.2305 29.8933 
9.94741 8.53449 7.40069 6.54598 5.97065 5.67265 5.66219 6.05151 6.76222 7.77096 9.06912 10.6523 12.5181 14.6649 17.092 19.7986 22.7844 26.0489 29.5923 33.4148 
10.6253 9.37375 8.40146 7.70775 7.28944 7.14625 7.3628 7.92949 8.80568 9.97588 11.4339 13.1765 15.2016 17.5078 20.0944 22.9606 26.1062 29.5305 33.2337 37.216 
11.5816 10.4908 9.67864 9.14448 8.88823 8.93265 9.34989 10.0886 11.1281 12.4594 14.0775 15.9798 18.1644 20.6301 23.3761 26.4019 29.7069 33.2908 37.1535 41.2953 
